"B17021_001E","B17021_001M","B17021_002E","B17021_002M","B17021_003E","B17021_003M","B17021_004E","B17021_004M","B17021_005E","B17021_005M","B17021_006E","B17021_006M","B17021_007E","B17021_007M","B17021_008E","B17021_008M","B17021_009E","B17021_009M","B17021_010E","B17021_010M","B17021_011E","B17021_011M","B17021_012E","B17021_012M","B17021_013E","B17021_013M","B17021_014E","B17021_014M","B17021_015E","B17021_015M","B17021_016E","B17021_016M","B17021_017E","B17021_017M","B17021_018E","B17021_018M","B17021_019E","B17021_019M","B17021_020E","B17021_020M","B17021_021E","B17021_021M","B17021_022E","B17021_022M","B17021_023E","B17021_023M","B17021_024E","B17021_024M","B17021_025E","B17021_025M","B17021_026E","B17021_026M","B17021_027E","B17021_027M","B17021_028E","B17021_028M","B17021_029E","B17021_029M","B17021_030E","B17021_030M","B17021_031E","B17021_031M","B17021_032E","B17021_032M","B17021_033E","B17021_033M","B17021_034E","B17021_034M","B17021_035E","B17021_035M","GEO_ID","NAME"
"1081","206","15","19","12","18","12","18","12","18","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","3","5","3","5","3","5","0","13","0","13","1066","205","983","198","692","177","671","168","21","20","291","148","171","125","161","121","10","12","120","100","111","93","9","14","83","44","74","41","68","42","6","8","9","14","1500000US060855120372","Block Group 2, Census Tract 5120.37, Santa Clara County, California"
"1757","373","226","161","181","166","138","153","138","153","0","13","43","58","0","13","0","13","0","13","43","58","35","57","8","12","45","44","8","13","0","13","8","13","37","42","1531","343","1381","343","1049","354","1017","344","32","52","332","133","109","96","81","71","28","27","223","123","214","122","9","14","150","62","111","49","62","30","49","41","39","30","1500000US060855120381","Block Group 1, Census Tract 5120.38, Santa Clara County, California"
"1551","497","136","95","128","95","9","14","0","13","9","14","119","95","0","13","0","13","0","13","119","95","119","95","0","13","8","14","0","13","0","13","0","13","8","14","1415","513","1311","519","878","332","878","332","0","13","433","403","16","26","16","26","0","13","417","404","417","404","0","13","104","64","86","50","45","27","41","44","18","21","1500000US060855120382","Block Group 2, Census Tract 5120.38, Santa Clara County, California"
"1803","718","114","116","101","114","36","54","36","54","0","13","65","100","0","13","0","13","0","13","65","100","65","100","0","13","13","17","13","17","13","17","0","13","0","13","1689","704","1604","707","1047","662","1019","656","28","41","557","301","241","236","200","190","41","48","316","191","290","188","26","27","85","49","70","39","54","36","16","18","15","19","1500000US060855120391","Block Group 1, Census Tract 5120.39, Santa Clara County, California"
"1899","444","36","39","36","39","0","13","0","13","0","13","36","39","22","34","0","13","22","34","14","21","14","21","0","13","0","13","0","13","0","13","0","13","0","13","1863","439","1863","439","1218","412","1218","412","0","13","645","308","204","246","163","198","41","48","441","261","441","261","0","13","0","13","0","13","0","13","0","13","0","13","1500000US060855120392","Block Group 2, Census Tract 5120.39, Santa Clara County, California"
"2737","1751","142","168","134","167","33","30","20","32","13","20","101","163","0","13","0","13","0","13","101","163","0","13","101","163","8","6","0","13","0","13","0","13","8","6","2595","1595","2518","1598","1185","397","1185","397","0","13","1333","1564","171","216","145","177","26","42","1162","1548","1027","1356","135","200","77","43","53","29","39","26","14","17","24","23","1500000US060855120393","Block Group 3, Census Tract 5120.39, Santa Clara County, California"
"1484","241","55","39","42","38","30","34","30","34","0","13","12","18","12","18","0","13","12","18","0","13","0","13","0","13","13","16","9","10","5","7","4","7","4","7","1429","244","1362","251","1014","227","1014","227","0","13","348","179","130","92","123","89","7","11","218","162","187","151","31","40","67","58","50","36","32","25","18","28","17","26","1500000US060855120421","Block Group 1, Census Tract 5120.42, Santa Clara County, California"
"1600","341","136","92","32","34","0","13","0","13","0","13","32","34","0","13","0","13","0","13","32","34","23","32","9","10","104","84","41","31","36","31","5","7","63","77","1464","313","1361","309","953","316","917","311","36","40","408","177","82","79","82","79","0","13","326","167","319","168","7","10","103","74","62","35","53","32","9","13","41","53","1500000US060855120422","Block Group 2, Census Tract 5120.42, Santa Clara County, California"
"2543","511","198","180","198","180","156","172","156","172","0","13","42","51","42","51","0","13","42","51","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","2345","502","2134","476","1312","426","1312","426","0","13","822","412","484","277","441","251","43","51","338","289","322","281","16","25","211","189","75","46","44","31","31","37","136","153","1500000US060855120431","Block Group 1, Census Tract 5120.43, Santa Clara County, California"
"1694","391","284","213","266","211","47","75","47","75","0","13","219","196","0","13","0","13","0","13","219","196","219","196","0","13","18","21","18","21","18","21","0","13","0","13","1410","420","1299","435","1100","363","1100","363","0","13","199","167","0","13","0","13","0","13","199","167","199","167","0","13","111","62","102","56","92","53","10","15","9","15","1500000US060855120432","Block Group 2, Census Tract 5120.43, Santa Clara County, California"
"1700","447","411","388","390","388","342","386","342","386","0","13","48","61","0","13","0","13","0","13","48","61","48","61","0","13","21","20","4","6","0","13","4","6","17","19","1289","406","1168","403","790","338","790","338","0","13","378","262","35","55","35","55","0","13","343","258","343","258","0","13","121","87","54","38","8","14","46","36","67","59","1500000US060855120433","Block Group 3, Census Tract 5120.43, Santa Clara County, California"
"2128","486","129","106","78","91","66","89","66","89","0","13","12","19","0","13","0","13","0","13","12","19","0","13","12","19","51","53","8","13","8","13","0","13","43","51","1999","490","1593","494","1345","467","1345","467","0","13","248","173","141","136","122","125","19","20","107","99","91","85","16","26","406","392","173","96","93","53","80","75","233","314","1500000US060855120451","Block Group 1, Census Tract 5120.45, Santa Clara County, California"
"1117","248","43","45","28","43","28","43","28","43","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","15","14","0","13","0","13","0","13","15","14","1074","245","986","239","986","239","986","239","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","88","77","50","39","27","23","23","34","38","48","1500000US060855120452","Block Group 2, Census Tract 5120.45, Santa Clara County, California"
"762","226","37","41","37","41","0","13","0","13","0","13","37","41","0","13","0","13","0","13","37","41","24","36","13","20","0","13","0","13","0","13","0","13","0","13","725","221","725","221","512","183","512","183","0","13","213","165","132","156","95","111","37","47","81","62","58","47","23","26","0","13","0","13","0","13","0","13","0","13","1500000US060855120453","Block Group 3, Census Tract 5120.45, Santa Clara County, California"
"1205","263","21","25","21","25","7","10","0","13","7","10","14","23","14","23","0","13","14","23","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1184","258","1109","264","1056","259","1042","256","14","17","53","66","53","66","53","66","0","13","0","13","0","13","0","13","75","40","75","40","75","40","0","13","0","13","1500000US060855120454","Block Group 4, Census Tract 5120.45, Santa Clara County, California"
"2325","498","311","303","267","299","19","31","0","13","19","31","248","299","0","13","0","13","0","13","248","299","248","299","0","13","44","49","27","43","0","13","27","43","17","25","2014","416","1815","414","1502","391","1468","381","34","32","313","218","96","79","96","79","0","13","217","200","179","160","38","53","199","112","72","47","47","42","25","20","127","89","1500000US060855120471","Block Group 1, Census Tract 5120.47, Santa Clara County, California"
"1681","316","71","86","55","75","11","17","0","13","11","17","44","71","44","71","44","71","0","13","0","13","0","13","0","13","16","36","0","13","0","13","0","13","16","36","1610","297","1552","308","1245","298","1245","298","0","13","307","178","190","153","138","135","52","84","117","81","99","70","18","19","58","43","54","42","54","42","0","13","4","5","1500000US060855120472","Block Group 2, Census Tract 5120.47, Santa Clara County, California"
"1809","471","33","32","26","30","26","30","26","30","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","7","11","7","11","7","11","0","13","0","13","1776","475","1638","482","1493","510","1493","510","0","13","145","124","72","88","59","70","13","19","73","91","73","91","0","13","138","108","92","69","52","55","40","40","46","51","1500000US060855120473","Block Group 3, Census Tract 5120.47, Santa Clara County, California"
"873","206","38","40","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","38","40","38","40","38","40","0","13","0","13","835","207","588","211","381","212","370","208","11","17","207","99","53","63","53","63","0","13","154","77","154","77","0","13","247","92","220","88","195","90","25","25","27","25","1500000US060855120521","Block Group 1, Census Tract 5120.52, Santa Clara County, California"
"2163","450","128","92","58","79","58","79","58","79","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","70","48","23","21","23","21","0","13","47","44","2035","433","1734","432","1406","406","1406","406","0","13","328","220","28","43","28","43","0","13","300","217","300","217","0","13","301","104","222","74","158","74","64","45","79","64","1500000US060855120522","Block Group 2, Census Tract 5120.52, Santa Clara County, California"
"975","207","39","36","35","33","8","15","0","13","8","15","27","32","27","32","16","26","11","18","0","13","0","13","0","13","4","8","4","8","4","8","0","13","0","13","936","202","801","213","632","212","608","191","24","45","169","90","31","51","31","51","0","13","138","88","138","88","0","13","135","59","128","55","122","53","6","11","7","11","1500000US060855120523","Block Group 3, Census Tract 5120.52, Santa Clara County, California"
"2091","454","311","266","239","248","178","241","178","241","0","13","61","71","0","13","0","13","0","13","61","71","61","71","0","13","72","84","13","21","12","18","1","11","59","80","1780","376","1615","382","953","346","953","346","0","13","662","273","176","130","169","126","7","11","486","250","445","233","41","48","165","65","158","61","135","54","23","28","7","15","1500000US060855120531","Block Group 1, Census Tract 5120.53, Santa Clara County, California"
"1298","299","29","35","4","9","0","13","0","13","0","13","4","9","4","9","0","13","4","9","0","13","0","13","0","13","25","34","0","13","0","13","0","13","25","34","1269","293","1125","280","1061","272","1061","272","0","13","64","60","49","53","49","53","0","13","15","24","15","24","0","13","144","106","95","94","95","94","0","13","49","45","1500000US060855120532","Block Group 2, Census Tract 5120.53, Santa Clara County, California"
"1505","660","138","175","138","175","0","13","0","13","0","13","138","175","138","175","116","142","22","34","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1367","649","1282","656","1142","652","1142","652","0","13","140","173","0","13","0","13","0","13","140","173","140","173","0","13","85","90","58","53","34","34","24","40","27","43","1500000US060855120533","Block Group 3, Census Tract 5120.53, Santa Clara County, California"
"915","531","247","396","247","396","0","13","0","13","0","13","247","396","0","13","0","13","0","13","247","396","247","396","0","13","0","13","0","13","0","13","0","13","0","13","668","433","380","418","380","418","380","418","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","288","173","218","123","159","116","59","69","70","83","1500000US060855120541","Block Group 1, Census Tract 5120.54, Santa Clara County, California"
"1838","482","76","75","24","41","0","13","0","13","0","13","24","41","0","13","0","13","0","13","24","41","0","13","24","41","52","63","13","22","0","13","13","22","39","62","1762","466","1243","473","1137","479","1137","479","0","13","106","144","0","13","0","13","0","13","106","144","106","144","0","13","519","245","335","125","224","99","111","87","184","152","1500000US060855120542","Block Group 2, Census Tract 5120.54, Santa Clara County, California"
"1505","532","613","502","274","204","0","13","0","13","0","13","274","204","0","13","0","13","0","13","274","204","274","204","0","13","339","365","47","52","0","13","47","52","292","315","892","343","553","305","340","327","340","327","0","13","213","182","12","43","12","43","0","13","201","175","105","160","96","71","339","178","274","134","189","115","85","82","65","78","1500000US060855120543","Block Group 3, Census Tract 5120.54, Santa Clara County, California"
"3715","877","24","39","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","24","39","0","13","0","13","0","13","24","39","3691","881","3553","886","2872","874","2872","874","0","13","681","363","601","313","517","275","84","91","80","152","80","152","0","13","138","104","85","84","85","84","0","13","53","62","1500000US060855120551","Block Group 1, Census Tract 5120.55, Santa Clara County, California"
"2563","397","206","184","188","186","69","72","0","13","69","72","119","173","0","13","0","13","0","13","119","173","100","146","19","28","18","28","18","28","18","28","0","13","0","13","2357","369","2227","371","1929","362","1893","368","36","59","298","217","43","69","36","57","7","15","255","215","255","215","0","13","130","115","98","82","65","67","33","49","32","47","1500000US060855120561","Block Group 1, Census Tract 5120.56, Santa Clara County, California"
"1476","797","8","19","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","8","19","0","13","0","13","0","13","8","19","1468","796","1234","751","1049","746","1049","746","0","13","185","209","0","13","0","13","0","13","185","209","185","209","0","13","234","263","124","123","44","41","80","116","110","145","1500000US060855120562","Block Group 2, Census Tract 5120.56, Santa Clara County, California"
"3489","1006","291","221","190","219","13","22","0","13","13","22","177","213","0","13","0","13","0","13","177","213","177","213","0","13","101","67","59","42","59","42","0","13","42","53","3198","1038","3052","1052","2704","1107","2691","1109","13","22","348","246","62","96","62","96","0","13","286","228","286","228","0","13","146","99","107","62","77","57","30","32","39","58","1500000US060855120571","Block Group 1, Census Tract 5120.57, Santa Clara County, California"
"627","332","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","627","332","551","365","492","354","492","354","0","13","59","99","59","99","41","69","18","30","0","13","0","13","0","13","76","100","40","47","10","17","30","44","36","55","1500000US060855120572","Block Group 2, Census Tract 5120.57, Santa Clara County, California"
"934","369","5","10","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","5","10","5","10","5","10","0","13","0","13","929","369","771","377","619","355","579","303","40","64","152","172","0","13","0","13","0","13","152","172","128","141","24","33","158","79","137","67","110","63","27","31","21","24","1500000US060855120581","Block Group 1, Census Tract 5120.58, Santa Clara County, California"
"1230","264","56","51","56","51","0","13","0","13","0","13","56","51","56","51","0","13","56","51","0","13","0","13","0","13","0","13","0","13","0","13","0","13","0","13","1174","254","1038","279","892","298","892","298","0","13","146","133","146","133","120","109","26","37","0","13","0","13","0","13","136","114","82","60","30","38","52","50","54","64","1500000US060855120582","Block Group 2, Census Tract 5120.58, Santa Clara County, California"
"2160","515","338","235","198","223","0","13","0","13","0","13","198","223","7","14","0","13","7","14","191","222","191","222","0","13","140","89","132","88","110","83","22","28","8","14","1822","472","1192","453","773","351","773","351","0","13","419","278","36","69","23","43","13","26","383","263","355","249","28","47","630","259","383","143","208","111","175","105","247","150","1500000US060855120583","Block Group 3, Census Tract 5120.58, Santa Clara County, California"
